"例如：华东仓 / 家","例如：华东仓 / 家"
请输入联系人,请输入联系人
请输入联系电话,请输入联系电话
收货人,收货人
联系人,联系人
快速添加地址,快速添加地址
电话,电话
保存并使用,保存并使用
管理配送收货地址,管理配送收货地址
管理发货地址,管理发货地址
帮助中心,帮助中心
本页说明发货时效、配送范围、运费计算、物流跟踪、签收与异常处理。下单前请完整阅读；商品页若标注预售、定制或特殊物流规则，以商品页为准。,本页说明发货时效、配送范围、运费计算、物流跟踪、签收与异常处理。下单前请完整阅读；商品页若标注预售、定制或特殊物流规则，以商品页为准。
目录,目录
一、发货时效,一、发货时效
"1.1 现货订单：付款成功后，我们将在 1–3 个工作日内完成拣货、质检并发出（法定节假日与物流高峰期可能顺延）。","1.1 现货订单：付款成功后，我们将在 1–3 个工作日内完成拣货、质检并发出（法定节假日与物流高峰期可能顺延）。"
"1.2 预售 / 定制 / 定金商品：发货时间以商品详情页或订单确认信息中的承诺时效为准。若因工艺、面料或尺码确认延迟，我们会通过站内消息或订单备注及时告知。","1.2 预售 / 定制 / 定金商品：发货时间以商品详情页或订单确认信息中的承诺时效为准。若因工艺、面料或尺码确认延迟，我们会通过站内消息或订单备注及时告知。"
"1.3 合并发货：同一收货地址、同一账户的多笔可合并订单，在不影响时效承诺的前提下可能合并为一包裹发出；不可合并的情况（不同仓库、不同承运要求、预售混现货等）将分别发货。","1.3 合并发货：同一收货地址、同一账户的多笔可合并订单，在不影响时效承诺的前提下可能合并为一包裹发出；不可合并的情况（不同仓库、不同承运要求、预售混现货等）将分别发货。"
"1.4 缺货与拆单：若部分商品暂时缺货，我们将优先发出有货商品，并就剩余商品给出补发时间或退款方案，不会无故取消整单。","1.4 缺货与拆单：若部分商品暂时缺货，我们将优先发出有货商品，并就剩余商品给出补发时间或退款方案，不会无故取消整单。"
二、配送范围,二、配送范围
"2.1 我们支持中国大陆多数省市自治区配送。港澳台及海外地区是否开通，以结账页可选配送方式及运费计算结果为准。","2.1 我们支持中国大陆多数省市自治区配送。港澳台及海外地区是否开通，以结账页可选配送方式及运费计算结果为准。"
"2.2 偏远地区、岛屿、牧区或需二次中转的地址，可能仅支持指定承运商，时效也可能长于常规区域。","2.2 偏远地区、岛屿、牧区或需二次中转的地址，可能仅支持指定承运商，时效也可能长于常规区域。"
"2.3 如收货地址无法派送，客服会与您确认更改地址或安排退款；因地址信息不完整导致的延误，需由买家配合更正。","2.3 如收货地址无法派送，客服会与您确认更改地址或安排退款；因地址信息不完整导致的延误，需由买家配合更正。"
三、运费与包邮,三、运费与包邮
"3.1 运费按收货地区、包裹重量/体积、所选配送服务在结账页实时计算，下单前可在结算页查看最终金额。","3.1 运费按收货地区、包裹重量/体积、所选配送服务在结账页实时计算，下单前可在结算页查看最终金额。"
"3.2 满足活动门槛（如满额包邮、会员包邮、指定活动）时，结账页会自动减免运费；活动规则以活动页或结算提示为准。","3.2 满足活动门槛（如满额包邮、会员包邮、指定活动）时，结账页会自动减免运费；活动规则以活动页或结算提示为准。"
"3.3 加急、保价、指定快递、到付等增值服务如有开通，将单独计费并在结算时明示。","3.3 加急、保价、指定快递、到付等增值服务如有开通，将单独计费并在结算时明示。"
"3.4 因买家原因（拒收、地址错误、长期无人签收）导致退回的，可能需要买家承担退回运费或补差价后重发。","3.4 因买家原因（拒收、地址错误、长期无人签收）导致退回的，可能需要买家承担退回运费或补差价后重发。"
四、物流跟踪,四、物流跟踪
"4.1 发货后，可在「我的订单」查看承运商、运单号与物流节点。部分承运商数据同步可能有 2–12 小时延迟。","4.1 发货后，可在「我的订单」查看承运商、运单号与物流节点。部分承运商数据同步可能有 2–12 小时延迟。"
"4.2 若运单长时间无更新：请先确认是否逢周末、法定节假日或极端天气；仍无进展时，可通过帮助中心「联系客服」并提供订单号协助查询。","4.2 若运单长时间无更新：请先确认是否逢周末、法定节假日或极端天气；仍无进展时，可通过帮助中心「联系客服」并提供订单号协助查询。"
"4.3 请保持下单手机畅通，以便快递员派送与驿站取件通知。需要改派自提点或代收点时，请按承运商短信/App 指引操作。","4.3 请保持下单手机畅通，以便快递员派送与驿站取件通知。需要改派自提点或代收点时，请按承运商短信/App 指引操作。"
五、签收与验收,五、签收与验收
签收前请核对外包装是否完好；如有明显破损、浸水、变形，请当场与快递员共同开箱验货并拍照留证，必要时拒收。,签收前请核对外包装是否完好；如有明显破损、浸水、变形，请当场与快递员共同开箱验货并拍照留证，必要时拒收。
"签收后请尽快核对商品数量、尺码、颜色与配件是否与订单一致；发现问题请在签收后 48 小时内联系客服并保留外包装与吊牌。","签收后请尽快核对商品数量、尺码、颜色与配件是否与订单一致；发现问题请在签收后 48 小时内联系客服并保留外包装与吊牌。"
代收、驿站、快递柜签收视为送达。若代收人签收后出现异常，请尽快联系客服，我们将协助向承运商核查。,代收、驿站、快递柜签收视为送达。若代收人签收后出现异常，请尽快联系客服，我们将协助向承运商核查。
服装类商品建议在保持吊牌完整、未下水的前提下试穿确认尺码；定制件、剪裁件以商品页说明为准。,服装类商品建议在保持吊牌完整、未下水的前提下试穿确认尺码；定制件、剪裁件以商品页说明为准。
六、异常与赔付,六、异常与赔付
"6.1 运输途中丢失、严重破损：请提供订单号、运单号、破损照片（含外包装与商品），我们将协调承运商查件并安排补发或退款。","6.1 运输途中丢失、严重破损：请提供订单号、运单号、破损照片（含外包装与商品），我们将协调承运商查件并安排补发或退款。"
"6.2 物流显示已签收但未收到：请先向家人、门卫、邻居及附近驿站确认；仍无法找到时，在「签收」节点后 7 日内联系客服启动查询。","6.2 物流显示已签收但未收到：请先向家人、门卫、邻居及附近驿站确认；仍无法找到时，在「签收」节点后 7 日内联系客服启动查询。"
"6.3 不可抗力（地震、台风、疫情管制、交通管制等）导致的延误，我们将尽力协调并及时同步进度，但不属于服务质量违约。","6.3 不可抗力（地震、台风、疫情管制、交通管制等）导致的延误，我们将尽力协调并及时同步进度，但不属于服务质量违约。"
七、发票与配送凭证,七、发票与配送凭证
如需发票，请在下单时按结算页指引填写开票信息，或在订单完成后联系客服补开。物流面单与签收记录可作为收货凭证，请妥善保存电子运单信息。,如需发票，请在下单时按结算页指引填写开票信息，或在订单完成后联系客服补开。物流面单与签收记录可作为收货凭证，请妥善保存电子运单信息。
八、联系我们,八、联系我们
配送相关问题可通过帮助中心「联系客服」、联系我们页或订单详情页售后入口提交。请尽量提供订单号、运单号与问题截图，以便更快处理。,配送相关问题可通过帮助中心「联系客服」、联系我们页或订单详情页售后入口提交。请尽量提供订单号、运单号与问题截图，以便更快处理。
查看退换政策,查看退换政策
查看退款政策,查看退款政策
返回帮助中心,返回帮助中心
支付方式说明,支付方式说明
配送说明目录,配送说明目录
本页说明退货、换货与退款的适用条件、办理流程、运费承担、到账时效与特殊品类规则。下单即表示您已阅读并理解本政策；法律法规另有强制性规定的，从其规定。,本页说明退货、换货与退款的适用条件、办理流程、运费承担、到账时效与特殊品类规则。下单即表示您已阅读并理解本政策；法律法规另有强制性规定的，从其规定。
一、适用条件,一、适用条件
"1.1 一般情形：自签收之日起 7 日内，商品未经穿着使用（或仅试穿）、吊牌完整、不影响二次销售的，可申请退货或换货。","1.1 一般情形：自签收之日起 7 日内，商品未经穿着使用（或仅试穿）、吊牌完整、不影响二次销售的，可申请退货或换货。"
"1.2 质量问题：存在做工瑕疵、破损、污渍、尺码与标称明显不符、错发漏发等情形的，不受「未使用」限制，但仍需保留商品与凭证并尽快申报。","1.2 质量问题：存在做工瑕疵、破损、污渍、尺码与标称明显不符、错发漏发等情形的，不受「未使用」限制，但仍需保留商品与凭证并尽快申报。"
"1.3 特殊品类：定制/来图定做、剪裁改衣、贴身内衣、已下水洗涤、已拆封的易耗配件、以及商品页明确标注「不支持无理由退换」的特价/清仓商品，适用商品页特别约定；无质量问题通常不支持无理由退换。","1.3 特殊品类：定制/来图定做、剪裁改衣、贴身内衣、已下水洗涤、已拆封的易耗配件、以及商品页明确标注「不支持无理由退换」的特价/清仓商品，适用商品页特别约定；无质量问题通常不支持无理由退换。"
"1.4 法规权利：依法适用七日无理由退货的品类，按其法定条件执行；本政策不得减损您依法享有的权利。","1.4 法规权利：依法适用七日无理由退货的品类，按其法定条件执行；本政策不得减损您依法享有的权利。"
二、不予退换的情形,二、不予退换的情形
超过约定或法定退换期限，且不存在质量或错发问题；,超过约定或法定退换期限，且不存在质量或错发问题；
商品已穿着使用、洗涤、染色、裁剪、熨烫变形，或吊牌/防伪标缺失导致无法二次销售；,商品已穿着使用、洗涤、染色、裁剪、熨烫变形，或吊牌/防伪标缺失导致无法二次销售；
非本站出售商品、缺少配件/赠品、或凭证不全无法核对订单；,非本站出售商品、缺少配件/赠品、或凭证不全无法核对订单；
因个人喜好、选错颜色/尺码且已超过无理由期限（质量问题除外）；,因个人喜好、选错颜色/尺码且已超过无理由期限（质量问题除外）；
虚拟商品、电子兑换码、已履约的服务类商品（无质量问题）。,虚拟商品、电子兑换码、已履约的服务类商品（无质量问题）。
三、办理流程,三、办理流程
"3.1 提交申请：登录账户进入「我的订单」，选择对应订单与商品，提交售后（退货/换货/仅退款），填写原因并上传清晰照片或视频。","3.1 提交申请：登录账户进入「我的订单」，选择对应订单与商品，提交售后（退货/换货/仅退款），填写原因并上传清晰照片或视频。"
"3.2 审核：我们将在 1–3 个工作日内完成初审。审核通过后，系统或客服会告知退货地址、寄回要求与注意事项。","3.2 审核：我们将在 1–3 个工作日内完成初审。审核通过后，系统或客服会告知退货地址、寄回要求与注意事项。"
"3.3 寄回商品：请使用可追踪物流寄回，妥善包装并保留运单。建议在包裹内附上订单号与联系方式。","3.3 寄回商品：请使用可追踪物流寄回，妥善包装并保留运单。建议在包裹内附上订单号与联系方式。"
"3.4 收货确认：我们收到退回商品后，将在 1–2 个工作日内完成质检核对。","3.4 收货确认：我们收到退回商品后，将在 1–2 个工作日内完成质检核对。"
"3.5 完成处理：退货通过后办理退款；换货通过后安排重新发出。进度可在订单售后详情中查看。","3.5 完成处理：退货通过后办理退款；换货通过后安排重新发出。进度可在订单售后详情中查看。"
